Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
"LIC-LIC-01","TIM S A","50409428698","010","105812021","687371368","Avenida Centenário","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","300","FB","","","760","116672103257","25","25","65","0","X","31","116672103257","200","-10.893611","-37.094167","G","2024-10-03","2005-09-14","","99a745f8665faf69","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","442403135","AVENIDA CHANCELER ARANHA","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","5","FB","","","760","100462102519","25","25","65","-7","X","30","100462102519","200","-10.909722","-37.075556","G","2023-08-04","1999-12-01","","46fb45f88a4aa889","2023-11-28","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","442403135","AVENIDA CHANCELER ARANHA","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","145","FB","","","760","100462102519","25","25","65","-7","X","30","100462102519","200","-10.909722","-37.075556","G","2023-08-04","1999-12-01","","46fb45f88a4aa88a","2023-11-28","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","442403135","AVENIDA CHANCELER ARANHA","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","265","FB","","","760","100462102519","25","25","65","-7","X","30","100462102519","200","-10.909722","-37.075556","G","2023-08-04","1999-12-01","","46fb45f88a4aa88b","2023-11-28","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","689383860","Avenida Alexandre Alcino","Vizinho Ao Nº 80","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","50","FB","","","760","116672103257","25","25","65","0","X","36.5","116672103257","200","-10.996667","-37.10225","G","2024-10-03","2007-07-23","","46fb45f88a4aa8a1","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","689383860","Avenida Alexandre Alcino","Vizinho Ao Nº 80","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","140","FB","","","760","116672103257","25","25","65","0","X","34.5","116672103257","200","-10.996667","-37.10225","G","2024-10-03","2007-07-23","","46fb45f88a4aa8a2","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","689383860","Avenida Alexandre Alcino","Vizinho Ao Nº 80","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","250","FB","","","760","116672103257","25","25","65","0","X","37","116672103257","200","-10.996667","-37.10225","G","2024-10-03","2007-07-23","","46fb45f88a4aa8a3","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1798090","Avenida Juscelino Kubitschek","Clínica Repouso São Marcelo","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","40","FB","","","760","116672103257","25","25","65","0","X","39","116672103257","200","-10.893139","-37.07225","G","2024-08-27","2002-08-23","","46fb45f88a4aa8cb","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1798090","Avenida Juscelino Kubitschek","Clínica Repouso São Marcelo","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","150","FB","","","760","116672103257","25","25","65","0","X","31","116672103257","200","-10.893139","-37.07225","G","2024-08-27","2002-08-23","","46fb45f88a4aa8cc","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1798090","Avenida Juscelino Kubitschek","Clínica Repouso São Marcelo","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","270","FB","","","760","116672103257","25","25","65","0","X","36","116672103257","200","-10.893139","-37.07225","G","2024-08-27","2002-08-23","","46fb45f88a4aa8cd","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1014864850","RUA PROJETADA","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","0","FB","","","760","100462102519","24.4","25","65","0","X","40","100462102519","200","-10.8725","-37.0765","G","2024-05-07","2023-04-20","","3856e5f85311f68c","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1014864850","RUA PROJETADA","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","120","FB","","","760","100462102519","24.4","25","65","0","X","40","100462102519","200","-10.8725","-37.0765","G","2024-05-07","2023-04-20","","3856e5f85311f68d","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1014864850","RUA PROJETADA","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","240","FB","","","760","100462102519","24.4","25","65","0","X","40","100462102519","200","-10.8725","-37.0765","G","2024-05-07","2023-04-20","","3856e5f85311f68e","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1014506570","AVENIDA SÃO JOÃO BATISTA","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","0","FB","","","760","100462102519","25","25","65","-4","X","30","100462102519","200","-10.934417","-37.081278","G","2024-06-04","2022-11-28","","3856e5f886d00b78","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1014506570","AVENIDA SÃO JOÃO BATISTA","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","120","FB","","","760","100462102519","25","25","65","-4","X","30","100462102519","200","-10.934417","-37.081278","G","2024-06-04","2022-11-28","","3856e5f886d00b79","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1014506570","AVENIDA SÃO JOÃO BATISTA","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","240","FB","","","760","100462102519","25","25","65","-4","X","30","100462102519","200","-10.934417","-37.081278","G","2024-06-04","2022-11-28","","3856e5f886d00b7a","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1014506589","AV","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","0","FB","","","760","100462102519","25","25","65","-4","X","30","100462102519","200","-10.979499","-37.0962","G","2024-11-21","2022-11-28","","3856e5f886d2c03f","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1014506589","AV","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","120","FB","","","760","100462102519","25","25","65","-4","X","30","100462102519","200","-10.979499","-37.0962","G","2024-11-21","2022-11-28","","3856e5f886d2c040","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1014506589","AV","","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","240","FB","","","760","100462102519","25","25","65","-4","X","30","100462102519","200","-10.979499","-37.0962","G","2024-11-21","2022-11-28","","3856e5f886d2c041","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1015600163","RUA PROJETADA","ARACAJU","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","70","FB","","","760","100462102519","24.4","25","65","-4","X","40","100462102519","200","-10.941962","-37.066205","G","2024-05-10","2024-01-17","","3856e5f8904f7e57","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1015600163","RUA PROJETADA","ARACAJU","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","260","FB","","","760","100462102519","24.4","25","65","-4","X","40","100462102519","200","-10.941962","-37.066205","G","2024-05-10","2024-01-17","","3856e5f8904f7e58","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1015600163","RUA PROJETADA","ARACAJU","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","300","FB","","","760","100462102519","24.4","25","65","-4","X","40","100462102519","200","-10.941962","-37.066205","G","2024-05-10","2024-01-17","","3856e5f8904f7e59","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","442403143","RUA JANE BOMFIM","AQUISITADO","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","160","FB","","","760","116672103257","25","25","65","-4","X","28","116672103257","200","-10.893528","-37.084611","G","2024-12-13","1999-12-01","","855f3af802cf2894","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","442403143","RUA JANE BOMFIM","AQUISITADO","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","20","FB","","","760","116672103257","25","25","65","-4","X","28","116672103257","200","-10.893528","-37.084611","G","2024-12-13","1999-12-01","","855f3af802cf2895","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","442403143","RUA JANE BOMFIM","AQUISITADO","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","280","FB","","","760","116672103257","25","25","65","-4","X","28","116672103257","200","-10.893528","-37.084611","G","2024-12-13","1999-12-01","","855f3af802cf2896","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","356130843","RUA MANOEL GARANGAU","","SE","2802908","100MG7W","NR","SA-NSA","","3550","3550","180","FB","","","760","100462102519","25","25","65","-7","X","55","100462102519","200","-10.687561","-37.426842","G","2024-11-18","1999-06-14","","d0123af8031fa1c0","2041-12-08","","","Itabaiana"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","356130843","RUA MANOEL GARANGAU","","SE","2802908","100MG7W","NR","SA-NSA","","3550","3550","295","FB","","","760","100462102519","25","25","65","-7","X","55","100462102519","200","-10.687561","-37.426842","G","2024-11-18","1999-06-14","","d0123af8031fa1c1","2041-12-08","","","Itabaiana"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","356130843","RUA MANOEL GARANGAU","","SE","2802908","100MG7W","NR","SA-NSA","","3550","3550","50","FB","","","760","100462102519","25","25","65","-7","X","55","100462102519","200","-10.687561","-37.426842","G","2024-11-18","1999-06-14","","d0123af8031fa1c2","2041-12-08","","","Itabaiana"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","356130843","RUA MANOEL GARANGAU","","SE","2802908","100MG7W","NR","SA-NSA","","3550","3550","180","FB","","","760","116672103257","25","25","65","-7","X","55","116672103257","200","-10.687561","-37.426842","G","2024-11-22","1999-06-14","","551a3af80479f654","2041-12-08","","","Itabaiana"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","356130843","RUA MANOEL GARANGAU","","SE","2802908","100MG7W","NR","SA-NSA","","3550","3550","295","FB","","","760","116672103257","25","25","65","-7","X","55","116672103257","200","-10.687561","-37.426842","G","2024-11-22","1999-06-14","","551a3af80479f655","2041-12-08","","","Itabaiana"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","356130843","RUA MANOEL GARANGAU","","SE","2802908","100MG7W","NR","SA-NSA","","3550","3550","50","FB","","","760","116672103257","25","25","65","-7","X","55","116672103257","200","-10.687561","-37.426842","G","2024-11-22","1999-06-14","","551a3af80479f656","2041-12-08","","","Itabaiana"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1787080","Rua B","Lote C1 Loteamento Aruana","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","40","FB","","","760","100462102519","25","25","65","0","X","48.6","100462102519","200","-11.014361","-37.076556","G","2024-11-22","2002-08-23","","86073af8007df569","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1787080","Rua B","Lote C1 Loteamento Aruana","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","220","FB","","","760","100462102519","25","25","65","0","X","54.6","100462102519","200","-11.014361","-37.076556","G","2024-11-22","2002-08-23","","86073af8007df56a","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1787080","Rua B","Lote C1 Loteamento Aruana","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","280","FB","","","760","100462102519","25","25","65","0","X","51.9","100462102519","200","-11.014361","-37.076556","G","2024-11-22","2002-08-23","","86073af8007df56b","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1787080","Rua B","Lote C1 Loteamento Aruana","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","40","FB","","","760","100462102519","25","25","65","0","X","47.4","100462102519","200","-11.014361","-37.076556","G","2024-11-22","2002-08-23","","86073af8007df56c","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1787080","Rua B","Lote C1 Loteamento Aruana","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","220","FB","","","760","100462102519","25","25","65","0","X","54.3","100462102519","200","-11.014361","-37.076556","G","2024-11-22","2002-08-23","","86073af8007df56d","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1787080","Rua B","Lote C1 Loteamento Aruana","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","280","FB","","","760","100462102519","25","25","65","0","X","50.7","100462102519","200","-11.014361","-37.076556","G","2024-11-22","2002-08-23","","86073af8007df56e","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1787128","Avenida José Prudente De Menezes","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","0","FB","","","760","100462102519","25","25","65","0","X","27","100462102519","200","-10.987417","-37.070722","G","2024-11-22","2002-08-23","","86073af8007df587","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1787128","Avenida José Prudente De Menezes","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","150","FB","","","760","100462102519","25","25","65","0","X","27","100462102519","200","-10.987417","-37.070722","G","2024-11-22","2002-08-23","","86073af8007df588","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1787128","Avenida José Prudente De Menezes","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","240","FB","","","760","100462102519","25","25","65","0","X","27","100462102519","200","-10.987417","-37.070722","G","2024-11-22","2002-08-23","","86073af8007df589","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1798073","Rua Araua","Edificio Del Rey","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","30","FB","","","760","100462102519","25","25","65","0","X","45.5","100462102519","200","-10.917139","-37.052944","G","2024-11-22","2002-08-23","","86073af8007df59c","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1798073","Rua Araua","Edificio Del Rey","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","170","FB","","","760","100462102519","25","25","65","0","X","45.5","100462102519","200","-10.917139","-37.052944","G","2024-11-22","2002-08-23","","86073af8007df59d","2041-12-08","","","Aracaju"
